summary,ARCHIVED_RECORD_NUMBER,SEISMIC_TIME_SOLS,ORIGINAL_FILE_NUMBER,ORIGINAL_RECORD_NUMBER,DATA_ACQUISITION_SOL,DATA_ACQUISITION_HOUR,DATA_ACQUSITION_MINUTE,DATA_ACQUISITION_SECOND,MEDIAN_X_AXIS,FIRST_X_AXIS,MAXIMUM_X_AXIS,MINIMUM_X_AXIS,RMS_X_AXIS_X100,RMS_Y_AXIS_X100,RMS_Z_AXIS_X100,MEAN_X_AXIS_CROSSINGS,MEAN_Y_AXIS_CROSSINGS,MEAN_Z_AXIS_CROSSINGS,METEO_TIME_SOLS,WINDSPEED,PRESSURE,WIND_DIRECTION,AIR_TEMPERATURE,WIND_SEISMIC_INTERVAL,prediction
stddev,52353.14084844551,172.15664348393634,29580.57269265543,118.16333192911162,8.329809769431566,17.16785166149105,17.31924971611977,3.078183493703285,10.043935661844603,17.077761922349474,23.194369634420518,36.3205558763043,1115.1047158246358,1108.7695564849166,1434.200391826739,1.5407069791415238,1.6674652750417642,1.557150832698492,118.11754027164534,4.882986831985572,0.4501150289569376,113.56510264263775,13.015792060137537,53164.00674351061,0.0
