summary,ARCHIVED_RECORD_NUMBER,SEISMIC_TIME_SOLS,ORIGINAL_FILE_NUMBER,ORIGINAL_RECORD_NUMBER,DATA_ACQUISITION_SOL,DATA_ACQUISITION_HOUR,DATA_ACQUSITION_MINUTE,DATA_ACQUISITION_SECOND,MEDIAN_X_AXIS,FIRST_X_AXIS,MAXIMUM_X_AXIS,MINIMUM_X_AXIS,RMS_X_AXIS_X100,RMS_Y_AXIS_X100,RMS_Z_AXIS_X100,MEAN_X_AXIS_CROSSINGS,MEAN_Y_AXIS_CROSSINGS,MEAN_Z_AXIS_CROSSINGS,METEO_TIME_SOLS,WINDSPEED,PRESSURE,WIND_DIRECTION,AIR_TEMPERATURE,WIND_SEISMIC_INTERVAL,prediction
min,65095.0,406.0,1.0,117.0,0.0,0.0,0.0,1.0,-9.0,-127.0,0.0,-128.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0293,0.09,7.69,0.0,142.3,0.0,1
max,273418.0,1049.0,196588.0,560.0,24.0,59.0,60.0,51.0,19.0,124.0,124.0,11.0,2011.0,3950.0,3949.0,31.0,31.0,25.0,560.2775,13.94,10.61,359.9,220.0,1446132.0,1
