summary,ARCHIVED_RECORD_NUMBER,SEISMIC_TIME_SOLS,ORIGINAL_FILE_NUMBER,ORIGINAL_RECORD_NUMBER,DATA_ACQUISITION_SOL,DATA_ACQUISITION_HOUR,DATA_ACQUSITION_MINUTE,DATA_ACQUISITION_SECOND,MEDIAN_X_AXIS,FIRST_X_AXIS,MAXIMUM_X_AXIS,MINIMUM_X_AXIS,RMS_X_AXIS_X100,RMS_Y_AXIS_X100,RMS_Z_AXIS_X100,MEAN_X_AXIS_CROSSINGS,MEAN_Y_AXIS_CROSSINGS,MEAN_Z_AXIS_CROSSINGS,METEO_TIME_SOLS,WINDSPEED,PRESSURE,WIND_DIRECTION,AIR_TEMPERATURE,WIND_SEISMIC_INTERVAL,prediction
mean,164751.57663763495,743.6463521221787,27561.407055017175,312.23322497546616,9.133924190382729,28.93980771589794,29.521160451422965,50.77011009568204,2.3036141437684003,2.4851110157016683,6.857013616290481,0.275775883218842,289.6504692100098,220.1915557531894,293.70118529195287,14.626656035328754,15.110946700196271,12.96023981844946,312.6235154670638,3.7642616075809014,9.084895892114053,145.10948233562107,175.67171246319535,34288.35969700687,1.0
