summary,ARCHIVED_RECORD_NUMBER,SEISMIC_TIME_SOLS,ORIGINAL_FILE_NUMBER,ORIGINAL_RECORD_NUMBER,DATA_ACQUISITION_SOL,DATA_ACQUISITION_HOUR,DATA_ACQUSITION_MINUTE,DATA_ACQUISITION_SECOND,MEDIAN_X_AXIS,FIRST_X_AXIS,MAXIMUM_X_AXIS,MINIMUM_X_AXIS,RMS_X_AXIS_X100,RMS_Y_AXIS_X100,RMS_Z_AXIS_X100,MEAN_X_AXIS_CROSSINGS,MEAN_Y_AXIS_CROSSINGS,MEAN_Z_AXIS_CROSSINGS,METEO_TIME_SOLS,WINDSPEED,PRESSURE,WIND_DIRECTION,AIR_TEMPERATURE,WIND_SEISMIC_INTERVAL,prediction
stddev,86084.90453187903,303.22741310907827,38324.545184240436,185.71623999894882,9.365999662770738,17.14580496222179,17.31710882665784,3.063345117617101,0.5034460143852074,1.9438762077214418,7.57579842845037,9.20904253113261,154.27812175457925,211.01915708313027,203.9921694711394,6.008148062738141,3.5608257052858576,6.140031225130263,185.6655595405893,1.028545335278569,0.7118063499870189,57.92582882317701,15.621242686362278,221278.9974444077,0.0
