summary,ARCHIVED_RECORD_NUMBER,SEISMIC_TIME_SOLS,ORIGINAL_FILE_NUMBER,ORIGINAL_RECORD_NUMBER,DATA_ACQUISITION_SOL,DATA_ACQUISITION_HOUR,DATA_ACQUSITION_MINUTE,DATA_ACQUISITION_SECOND,MEDIAN_X_AXIS,FIRST_X_AXIS,MAXIMUM_X_AXIS,MINIMUM_X_AXIS,RMS_X_AXIS_X100,RMS_Y_AXIS_X100,RMS_Z_AXIS_X100,MEAN_X_AXIS_CROSSINGS,MEAN_Y_AXIS_CROSSINGS,MEAN_Z_AXIS_CROSSINGS,METEO_TIME_SOLS,WINDSPEED,PRESSURE,WIND_DIRECTION,AIR_TEMPERATURE,WIND_SEISMIC_INTERVAL,prediction
min,1.0,101.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-127.0,1.0,-128.0,81.0,37.0,42.0,7.0,0.0,0.0,0.2641,0.01,1.959,0.0,49.8,0.0,2
max,273418.0,1049.0,235544.0,560.0,24.0,59.0,60.0,51.0,9.0,118.0,126.0,5.0,2537.0,4268.0,3251.0,31.0,16.0,30.0,560.2775,13.6,10.43,359.4,245.6,1446132.0,2
