summary,ARCHIVED_RECORD_NUMBER,SEISMIC_TIME_SOLS,ORIGINAL_FILE_NUMBER,ORIGINAL_RECORD_NUMBER,DATA_ACQUISITION_SOL,DATA_ACQUISITION_HOUR,DATA_ACQUSITION_MINUTE,DATA_ACQUISITION_SECOND,MEDIAN_X_AXIS,FIRST_X_AXIS,MAXIMUM_X_AXIS,MINIMUM_X_AXIS,RMS_X_AXIS_X100,RMS_Y_AXIS_X100,RMS_Z_AXIS_X100,MEAN_X_AXIS_CROSSINGS,MEAN_Y_AXIS_CROSSINGS,MEAN_Z_AXIS_CROSSINGS,METEO_TIME_SOLS,WINDSPEED,PRESSURE,WIND_DIRECTION,AIR_TEMPERATURE,WIND_SEISMIC_INTERVAL,prediction
stddev,87562.95169150598,309.0400330392631,38311.79379754881,188.4076262064047,9.40702805343922,17.15689603701891,17.37171767967958,3.0079388198219,0.47562073655579534,2.262216643279781,7.604542809852573,9.801598097272255,157.9315035276282,208.4570002098446,200.8000816441446,4.071761521307879,4.097014360568771,6.759487252116421,188.3604333370429,0.9534144471171286,0.7265311125472322,69.07736271220156,16.378936102807213,223828.47013097483,0.0
