summary,ARCHIVED_RECORD_NUMBER,SEISMIC_TIME_SOLS,ORIGINAL_FILE_NUMBER,ORIGINAL_RECORD_NUMBER,DATA_ACQUISITION_SOL,DATA_ACQUISITION_HOUR,DATA_ACQUSITION_MINUTE,DATA_ACQUISITION_SECOND,MEDIAN_X_AXIS,FIRST_X_AXIS,MAXIMUM_X_AXIS,MINIMUM_X_AXIS,RMS_X_AXIS_X100,RMS_Y_AXIS_X100,RMS_Z_AXIS_X100,MEAN_X_AXIS_CROSSINGS,MEAN_Y_AXIS_CROSSINGS,MEAN_Z_AXIS_CROSSINGS,METEO_TIME_SOLS,WINDSPEED,PRESSURE,WIND_DIRECTION,AIR_TEMPERATURE,WIND_SEISMIC_INTERVAL,prediction
mean,150566.7973802898,696.9059111409654,30427.33715574321,289.04989924191534,12.332981479704443,29.148258324536993,29.519096056040688,50.70732175415027,13.33888302466174,14.401688897418675,40.22133192591882,-6.435370885711544,1857.4920353133098,1517.3695902504558,2321.770127626907,14.946070434699164,14.973131177430188,14.957057863928606,289.57005877075113,10.85570770559447,8.796734286536648,174.87149505805527,178.11755109874278,8564.454227041551,3.0
